Time,CPU Usage (%),RAM Usage (%)
2022-12-04 12:01:34,3.3447265625,33.6
2022-12-04 12:02:04,3.1982421875,33.7
2022-12-04 12:02:34,3.1982421875,33.5
2022-12-04 12:03:04,3.62548828125,33.5
2022-12-04 12:03:34,4.16259765625,33.5
2022-12-04 12:04:04,4.16259765625,33.7
2022-12-04 12:04:34,4.16259765625,33.7
2022-12-04 12:05:04,4.01611328125,34.1
2022-12-04 12:05:34,3.86962890625,34.1
2022-12-04 12:06:04,3.86962890625,33.7
2022-12-04 12:06:34,3.72314453125,33.7
2022-12-04 12:07:04,3.57666015625,33.7
2022-12-04 12:07:34,3.43017578125,33.5
2022-12-04 12:08:04,3.28369140625,33.7
2022-12-04 12:08:35,3.28369140625,33.6
2022-12-04 12:09:05,3.13720703125,33.7
2022-12-04 12:09:35,3.271484375,33.8
2022-12-04 12:10:05,3.125,33.6
2022-12-04 12:10:35,3.125,33.7
2022-12-04 12:11:05,3.125,34.2
2022-12-04 12:11:35,2.978515625,34.0
2022-12-04 12:12:05,2.83203125,34.0
2022-12-04 12:12:35,2.685546875,33.8
2022-12-04 12:13:05,2.5390625,33.7
2022-12-04 12:13:35,2.5390625,33.5
2022-12-04 12:14:05,2.5390625,33.6
2022-12-04 12:14:35,2.392578125,33.5
2022-12-04 12:15:05,2.25830078125,33.6
2022-12-04 12:15:35,2.18505859375,33.6
2022-12-04 12:16:05,2.11181640625,33.6
2022-12-04 12:16:35,2.2705078125,33.5
2022-12-04 12:17:05,2.4658203125,33.9
2022-12-04 12:17:35,2.3193359375,34.0
2022-12-04 12:18:05,2.45361328125,33.5
2022-12-04 12:18:35,2.30712890625,33.7
2022-12-04 12:19:05,2.33154296875,33.8
2022-12-04 12:19:35,2.2216796875,33.6
2022-12-04 12:20:05,2.3681640625,33.7
2022-12-04 12:20:35,2.24609375,33.6
2022-12-04 12:21:05,2.1728515625,33.3
2022-12-04 12:21:35,2.099609375,33.6
2022-12-04 12:22:05,2.0263671875,33.7
2022-12-04 12:22:35,2.23388671875,33.5
2022-12-04 12:23:05,3.90625,34.0
2022-12-04 12:23:35,5.5908203125,34.0
2022-12-04 12:24:05,5.6640625,33.6
2022-12-04 12:24:35,5.72509765625,33.7
2022-12-04 12:25:05,5.50537109375,33.8
2022-12-04 12:25:35,5.28564453125,33.7
2022-12-04 12:26:05,5.06591796875,33.6
2022-12-04 12:26:35,4.84619140625,33.5
2022-12-04 12:27:05,4.62646484375,33.6
2022-12-04 12:27:35,4.443359375,33.7
2022-12-04 12:28:05,4.296875,33.6
2022-12-04 12:28:35,4.443359375,33.6
2022-12-04 12:29:05,4.443359375,34.0
2022-12-04 12:29:35,4.541015625,34.3
2022-12-04 12:30:05,4.39453125,33.6
2022-12-04 12:30:35,4.39453125,33.7
2022-12-04 12:31:06,4.39453125,33.6
2022-12-04 12:31:36,4.248046875,33.6
2022-12-04 12:32:06,4.1015625,33.7
2022-12-04 12:32:36,3.955078125,33.4
2022-12-04 12:33:06,3.80859375,33.3
2022-12-04 12:33:36,3.662109375,33.5
2022-12-04 12:34:06,3.515625,33.5
2022-12-04 12:34:36,3.662109375,33.6
2022-12-04 12:35:06,3.94287109375,34.1
2022-12-04 12:35:36,4.0771484375,33.8
2022-12-04 12:36:06,3.9306640625,34.0
2022-12-04 12:36:36,3.7841796875,33.7
2022-12-04 12:37:06,3.6376953125,33.7
2022-12-04 12:37:36,3.4912109375,33.7
2022-12-04 12:38:06,3.62548828125,33.8
2022-12-04 12:38:36,3.47900390625,33.7
2022-12-04 12:39:06,3.33251953125,33.6
2022-12-04 12:39:36,3.18603515625,33.5
2022-12-04 12:40:06,3.18603515625,33.6
2022-12-04 12:40:36,3.33251953125,33.7
2022-12-04 12:41:06,3.33251953125,33.8
2022-12-04 12:41:36,3.33251953125,33.9
2022-12-04 12:42:06,3.18603515625,34.0
2022-12-04 12:42:36,3.03955078125,33.8
2022-12-04 12:43:06,2.89306640625,33.8
2022-12-04 12:43:36,2.74658203125,33.8
2022-12-04 12:44:06,2.60009765625,33.4
2022-12-04 12:44:36,2.60009765625,33.4
2022-12-04 12:45:06,2.45361328125,33.5
2022-12-04 12:45:36,2.45361328125,33.6
2022-12-04 12:46:06,2.30712890625,33.7
2022-12-04 12:46:36,2.20947265625,33.5
2022-12-04 12:47:06,2.67333984375,34.1
2022-12-04 12:47:36,2.81982421875,34.0
2022-12-04 12:48:06,2.67333984375,33.5
2022-12-04 12:48:36,2.52685546875,33.8
2022-12-04 12:49:06,2.38037109375,33.7
2022-12-04 12:49:36,2.24609375,33.7
2022-12-04 12:50:06,2.1728515625,33.8
2022-12-04 12:50:36,2.2216796875,33.7
2022-12-04 12:51:06,2.40478515625,33.4
2022-12-04 12:51:36,2.25830078125,33.5
2022-12-04 12:52:07,2.294921875,33.5
2022-12-04 12:52:37,2.30712890625,33.8
2022-12-04 12:53:07,2.47802734375,33.9
2022-12-04 12:53:37,2.9052734375,33.9
2022-12-04 12:54:07,2.9052734375,33.8
2022-12-04 12:54:37,2.7587890625,33.4
2022-12-04 12:55:07,2.7587890625,33.7
2022-12-04 12:55:37,2.6123046875,33.4
2022-12-04 12:56:07,2.6123046875,33.7
2022-12-04 12:56:37,2.4658203125,33.8
2022-12-04 12:57:07,2.3193359375,33.6
2022-12-04 12:57:37,2.2216796875,33.7
2022-12-04 12:58:07,2.392578125,33.5
2022-12-04 12:58:37,2.392578125,33.7
2022-12-04 12:59:07,2.6611328125,34.2
2022-12-04 12:59:37,2.6611328125,34.0
2022-12-04 13:00:07,2.5146484375,33.7
2022-12-04 13:00:37,2.5146484375,33.7
2022-12-04 13:01:07,2.3681640625,33.7
2022-12-04 13:01:37,2.6611328125,33.8
2022-12-04 13:02:07,2.5146484375,33.8
2022-12-04 13:02:37,2.3681640625,33.5
2022-12-04 13:03:07,2.24609375,33.5
2022-12-04 13:03:37,2.1728515625,33.6
2022-12-04 13:04:07,2.099609375,33.6
2022-12-04 13:04:37,2.1728515625,33.7
2022-12-04 13:05:07,2.50244140625,34.1
2022-12-04 13:05:37,3.18603515625,33.9
2022-12-04 13:06:07,3.99169921875,33.6
2022-12-04 13:06:37,4.2724609375,33.6
2022-12-04 13:07:07,4.1259765625,33.6
2022-12-04 13:07:37,3.9794921875,33.8
2022-12-04 13:08:07,3.8330078125,33.7
2022-12-04 13:08:37,3.8330078125,33.4
2022-12-04 13:09:07,3.6865234375,33.7
2022-12-04 13:09:37,3.5400390625,33.7
2022-12-04 13:10:07,3.3935546875,33.6
2022-12-04 13:10:37,3.3935546875,33.7
2022-12-04 13:11:07,4.06494140625,34.1
2022-12-04 13:11:37,4.541015625,33.8
2022-12-04 13:12:07,4.62646484375,33.8
2022-12-04 13:12:37,4.443359375,33.6
2022-12-04 13:13:07,4.296875,33.5
2022-12-04 13:13:37,4.296875,33.6
2022-12-04 13:14:08,4.150390625,33.5
2022-12-04 13:14:38,4.00390625,33.6
2022-12-04 13:15:08,3.857421875,33.6
2022-12-04 13:15:38,3.7109375,33.5
2022-12-04 13:16:08,3.857421875,33.7
2022-12-04 13:16:38,4.150390625,33.9
2022-12-04 13:17:08,4.8095703125,34.0
2022-12-04 13:17:38,5.810546875,34.0
2022-12-04 13:18:08,5.87158203125,33.9
2022-12-04 13:18:38,5.65185546875,33.8
2022-12-04 13:19:08,5.43212890625,33.7
2022-12-04 13:19:38,5.21240234375,33.6
2022-12-04 13:20:08,4.99267578125,33.6
2022-12-04 13:20:38,4.77294921875,33.6
2022-12-04 13:21:08,4.55322265625,33.6
2022-12-04 13:21:38,4.5166015625,33.4
2022-12-04 13:22:08,4.3701171875,33.8
2022-12-04 13:22:38,4.62646484375,33.5
2022-12-04 13:23:08,4.57763671875,34.2
2022-12-04 13:23:38,4.5166015625,33.9
2022-12-04 13:24:08,4.3701171875,33.8
2022-12-04 13:24:38,4.2236328125,33.8
2022-12-04 13:25:08,4.0771484375,33.8
2022-12-04 13:25:38,3.9306640625,34.0
2022-12-04 13:26:08,3.7841796875,33.6
2022-12-04 13:26:38,3.7841796875,33.5
2022-12-04 13:27:08,3.7841796875,33.7
2022-12-04 13:27:38,3.6376953125,33.6
2022-12-04 13:28:08,3.4912109375,33.9
2022-12-04 13:28:38,3.662109375,33.7
2022-12-04 13:29:08,4.18701171875,34.2
2022-12-04 13:29:38,4.345703125,34.0
2022-12-04 13:30:08,4.19921875,33.7
2022-12-04 13:30:38,4.052734375,33.8
2022-12-04 13:31:08,3.90625,33.7
2022-12-04 13:31:38,3.759765625,33.8
2022-12-04 13:32:08,3.90625,33.7
2022-12-04 13:32:38,3.90625,33.6
2022-12-04 13:33:08,3.759765625,33.6
2022-12-04 13:33:38,3.5888671875,33.6
2022-12-04 13:34:08,3.466796875,33.7
2022-12-04 13:34:38,3.466796875,33.7
2022-12-04 13:35:08,3.60107421875,34.3
2022-12-04 13:35:38,3.7109375,33.8
2022-12-04 13:36:09,3.564453125,33.7
2022-12-04 13:36:39,3.72314453125,33.8
2022-12-04 13:37:09,3.72314453125,33.8
2022-12-04 13:37:39,3.72314453125,33.7
2022-12-04 13:38:09,3.857421875,33.8
2022-12-04 13:38:39,3.7109375,33.6
2022-12-04 13:39:09,3.564453125,33.5
2022-12-04 13:39:39,3.41796875,33.8
2022-12-04 13:40:09,3.271484375,33.5
2022-12-04 13:40:39,3.41796875,33.5
2022-12-04 13:41:09,3.271484375,34.1
2022-12-04 13:41:39,3.564453125,34.0
2022-12-04 13:42:09,3.564453125,33.8
2022-12-04 13:42:39,3.564453125,33.9
2022-12-04 13:43:09,3.69873046875,33.8
2022-12-04 13:43:39,3.55224609375,33.7
2022-12-04 13:44:09,3.40576171875,33.6
2022-12-04 13:44:39,3.40576171875,33.6
2022-12-04 13:45:09,3.25927734375,33.7
2022-12-04 13:45:39,3.11279296875,33.8
2022-12-04 13:46:09,2.96630859375,33.6
2022-12-04 13:46:39,3.662109375,33.7
2022-12-04 13:47:09,3.515625,33.9
2022-12-04 13:47:39,3.515625,34.0
2022-12-04 13:48:09,3.515625,33.8
2022-12-04 13:48:39,3.515625,33.9
2022-12-04 13:49:09,3.369140625,33.7
2022-12-04 13:49:39,3.22265625,33.9
2022-12-04 13:50:09,3.076171875,33.4
2022-12-04 13:50:39,2.9296875,33.8
2022-12-04 13:51:09,2.783203125,33.6
2022-12-04 13:51:39,2.63671875,33.6
2022-12-04 13:52:09,2.490234375,33.6
2022-12-04 13:52:39,2.490234375,33.5
2022-12-04 13:53:09,2.490234375,34.2
2022-12-04 13:53:39,2.34375,33.7
2022-12-04 13:54:09,2.34375,34.0
2022-12-04 13:54:39,2.23388671875,33.9
2022-12-04 13:55:09,2.16064453125,33.8
2022-12-04 13:55:39,2.08740234375,33.7
2022-12-04 13:56:09,2.01416015625,33.6
2022-12-04 13:56:39,1.94091796875,33.6
2022-12-04 13:57:09,1.86767578125,33.7
2022-12-04 13:57:39,1.94091796875,33.7
2022-12-04 13:58:09,1.86767578125,33.8
2022-12-04 13:58:39,2.33154296875,33.8
2022-12-04 13:59:10,2.35595703125,33.9
2022-12-04 13:59:40,2.23388671875,34.0
2022-12-04 14:00:10,2.16064453125,33.7
2022-12-04 14:00:40,2.08740234375,33.9
2022-12-04 14:01:10,2.01416015625,33.5
2022-12-04 14:01:40,1.94091796875,33.5
2022-12-04 14:02:10,1.86767578125,33.9
2022-12-04 14:02:40,1.79443359375,33.5
2022-12-04 14:03:10,1.72119140625,33.8
2022-12-04 14:03:40,1.94091796875,33.6
2022-12-04 14:04:10,2.1484375,33.8
2022-12-04 14:04:40,2.2216796875,33.7
2022-12-04 14:05:10,2.28271484375,34.1
2022-12-04 14:05:40,2.197265625,33.9
2022-12-04 14:06:10,2.25830078125,33.7
2022-12-04 14:06:40,2.30712890625,33.7
2022-12-04 14:07:10,2.20947265625,33.4
2022-12-04 14:07:40,2.24609375,33.5
2022-12-04 14:08:10,2.30712890625,33.5
2022-12-04 14:08:40,2.30712890625,33.7
2022-12-04 14:09:10,2.44140625,33.4
2022-12-04 14:09:40,2.44140625,33.7
2022-12-04 14:10:10,2.294921875,33.8
2022-12-04 14:10:40,2.20947265625,33.7
2022-12-04 14:11:10,2.67333984375,34.2
2022-12-04 14:11:40,4.4189453125,34.0
2022-12-04 14:12:10,4.2724609375,33.9
2022-12-04 14:12:40,4.1259765625,33.6
2022-12-04 14:13:10,3.9794921875,33.7
2022-12-04 14:13:40,4.1259765625,33.6
2022-12-04 14:14:10,3.9794921875,33.6
2022-12-04 14:14:40,4.11376953125,33.7
2022-12-04 14:15:10,3.96728515625,33.8
2022-12-04 14:15:40,3.82080078125,33.5
2022-12-04 14:16:10,3.82080078125,33.6
2022-12-04 14:16:40,3.955078125,33.6
2022-12-04 14:17:10,5.01708984375,31.6
2022-12-04 14:17:40,4.94384765625,34.0
2022-12-04 14:18:10,4.72412109375,33.8
2022-12-04 14:18:40,4.931640625,33.4
2022-12-04 14:19:10,4.7119140625,33.9
2022-12-04 14:19:40,4.78515625,33.8
2022-12-04 14:20:10,4.8583984375,33.7
2022-12-04 14:20:40,4.638671875,33.6
2022-12-04 14:21:11,4.45556640625,33.6
2022-12-04 14:21:41,4.30908203125,33.6
2022-12-04 14:22:11,4.16259765625,33.8
2022-12-04 14:22:41,4.16259765625,33.6
2022-12-04 14:23:11,4.296875,31.1
2022-12-04 14:23:41,4.5166015625,34.0
2022-12-04 14:24:11,4.5166015625,33.8
2022-12-04 14:24:41,4.3701171875,33.7
2022-12-04 14:25:11,4.3701171875,33.6
2022-12-04 14:25:41,4.2236328125,33.7
2022-12-04 14:26:11,4.0771484375,33.9
2022-12-04 14:26:41,3.9306640625,33.6
2022-12-04 14:27:11,3.7841796875,33.7
2022-12-04 14:27:41,3.6376953125,33.6
2022-12-04 14:28:11,3.4912109375,33.7
2022-12-04 14:28:41,3.62548828125,33.9
2022-12-04 14:29:11,4.33349609375,31.4
2022-12-04 14:29:41,4.47998046875,34.0
2022-12-04 14:30:11,4.33349609375,33.9
2022-12-04 14:30:41,4.18701171875,33.8
2022-12-04 14:31:11,4.18701171875,33.8
2022-12-04 14:31:41,4.04052734375,33.6
2022-12-04 14:32:11,4.04052734375,33.7
2022-12-04 14:32:41,3.89404296875,33.8
2022-12-04 14:33:11,3.74755859375,33.7
2022-12-04 14:33:41,3.60107421875,33.8
2022-12-04 14:34:11,3.45458984375,33.6
2022-12-04 14:34:41,3.60107421875,33.8
2022-12-04 14:35:11,4.67529296875,31.2
2022-12-04 14:35:41,4.60205078125,34.0
2022-12-04 14:36:11,4.43115234375,33.8
2022-12-04 14:36:41,4.28466796875,33.7
2022-12-04 14:37:11,4.13818359375,33.8
2022-12-04 14:37:41,3.99169921875,33.8
2022-12-04 14:38:11,3.84521484375,33.8
2022-12-04 14:38:41,3.9794921875,33.8
2022-12-04 14:39:11,3.8330078125,33.8
2022-12-04 14:39:41,3.96728515625,33.9
2022-12-04 14:40:11,3.96728515625,33.5
2022-12-04 14:40:41,4.11376953125,33.7
2022-12-04 14:41:11,4.11376953125,31.2
2022-12-04 14:41:41,4.11376953125,34.2
2022-12-04 14:42:11,3.96728515625,33.8
2022-12-04 14:42:41,3.82080078125,33.7
2022-12-04 14:43:11,3.67431640625,33.7
2022-12-04 14:43:41,3.52783203125,33.8
2022-12-04 14:44:11,3.38134765625,33.7
2022-12-04 14:44:41,3.38134765625,33.6
2022-12-04 14:45:11,3.52783203125,33.6
2022-12-04 14:45:42,3.38134765625,33.8
2022-12-04 14:46:12,3.23486328125,33.7
2022-12-04 14:46:42,3.08837890625,33.8
2022-12-04 14:47:12,3.08837890625,31.7
2022-12-04 14:47:42,3.4912109375,34.0
2022-12-04 14:48:12,3.3447265625,33.9
2022-12-04 14:48:42,3.1982421875,33.8
2022-12-04 14:49:12,3.0517578125,33.8
2022-12-04 14:49:42,3.0517578125,33.6
2022-12-04 14:50:12,3.0517578125,33.7
2022-12-04 14:50:42,3.18603515625,33.7
2022-12-04 14:51:12,3.03955078125,33.7
2022-12-04 14:51:42,2.89306640625,33.7
2022-12-04 14:52:12,2.74658203125,33.6
2022-12-04 14:52:42,2.74658203125,33.7
2022-12-04 14:53:12,3.2958984375,31.6
2022-12-04 14:53:42,3.96728515625,34.1
2022-12-04 14:54:12,3.96728515625,33.7
2022-12-04 14:54:42,3.96728515625,33.6
2022-12-04 14:55:12,3.82080078125,33.8
2022-12-04 14:55:42,3.82080078125,33.7
2022-12-04 14:56:12,3.955078125,33.7
2022-12-04 14:56:42,3.80859375,33.7
2022-12-04 14:57:12,3.662109375,33.7
2022-12-04 14:57:42,3.515625,33.6
2022-12-04 14:58:12,3.369140625,33.5
2022-12-04 14:58:42,3.64990234375,33.7
2022-12-04 14:59:12,4.8583984375,31.9
2022-12-04 14:59:42,5.72509765625,34.3
2022-12-04 15:00:12,5.9326171875,33.8
2022-12-04 15:00:42,5.712890625,33.7
2022-12-04 15:01:12,5.7861328125,33.8
2022-12-04 15:01:42,5.712890625,33.7
2022-12-04 15:02:12,5.4931640625,33.6
2022-12-04 15:02:42,5.2734375,33.7
2022-12-04 15:03:12,5.0537109375,33.7
2022-12-04 15:03:42,4.833984375,33.8
2022-12-04 15:04:12,4.6142578125,33.5
2022-12-04 15:04:42,4.82177734375,33.8
2022-12-04 15:05:12,6.09130859375,33.0
2022-12-04 15:05:42,6.01806640625,33.8
2022-12-04 15:06:12,6.494140625,33.7
2022-12-04 15:06:42,6.55517578125,33.7
2022-12-04 15:07:13,6.33544921875,33.9
2022-12-04 15:07:43,6.11572265625,33.4
2022-12-04 15:08:13,6.04248046875,33.5
2022-12-04 15:08:43,5.82275390625,33.5
2022-12-04 15:09:13,5.60302734375,33.7
2022-12-04 15:09:43,5.38330078125,33.7
2022-12-04 15:10:13,5.16357421875,33.5
2022-12-04 15:10:43,5.517578125,34.0
2022-12-04 15:11:13,5.4443359375,33.6
2022-12-04 15:11:43,6.0546875,34.0
2022-12-04 15:12:13,5.8349609375,33.7
2022-12-04 15:12:43,5.615234375,33.8
2022-12-04 15:13:13,5.3955078125,33.7
2022-12-04 15:13:43,5.17578125,33.7
2022-12-04 15:14:13,4.9560546875,33.7
2022-12-04 15:14:43,4.736328125,33.7
2022-12-04 15:15:13,4.5166015625,33.8
2022-12-04 15:15:43,4.3701171875,33.8
2022-12-04 15:16:13,4.3701171875,33.4
2022-12-04 15:16:43,4.72412109375,33.8
2022-12-04 15:17:13,5.46875,33.8
2022-12-04 15:17:43,5.67626953125,34.0
2022-12-04 15:18:13,5.45654296875,33.7
2022-12-04 15:18:43,5.517578125,33.7
2022-12-04 15:19:13,5.2978515625,33.8
2022-12-04 15:19:43,5.76171875,33.7
2022-12-04 15:20:13,5.5419921875,33.7
2022-12-04 15:20:43,5.46875,33.7
2022-12-04 15:21:13,5.52978515625,33.9
2022-12-04 15:21:43,5.31005859375,33.9
2022-12-04 15:22:13,5.23681640625,33.7
2022-12-04 15:22:43,5.16357421875,33.7
2022-12-04 15:23:13,5.09033203125,33.8
2022-12-04 15:23:43,5.1513671875,34.2
2022-12-04 15:24:13,4.931640625,33.9
2022-12-04 15:24:43,4.7119140625,33.6
2022-12-04 15:25:13,4.50439453125,33.6
2022-12-04 15:25:43,4.35791015625,33.9
2022-12-04 15:26:13,4.21142578125,33.8
2022-12-04 15:26:43,4.345703125,33.8
2022-12-04 15:27:13,4.19921875,33.6
2022-12-04 15:27:43,4.33349609375,33.7
2022-12-04 15:28:14,4.18701171875,33.6
2022-12-04 15:28:44,4.57763671875,33.8
2022-12-04 15:29:14,4.55322265625,34.0
2022-12-04 15:29:44,4.39453125,33.9
2022-12-04 15:30:14,4.39453125,33.9
2022-12-04 15:30:44,4.248046875,33.9
2022-12-04 15:31:14,4.1015625,33.7
2022-12-04 15:31:44,4.1015625,33.7
2022-12-04 15:32:14,4.1015625,33.6
2022-12-04 15:32:44,4.1015625,33.6
2022-12-04 15:33:14,3.955078125,33.5
2022-12-04 15:33:44,3.80859375,33.6
2022-12-04 15:34:14,3.662109375,33.7
2022-12-04 15:34:44,3.80859375,33.9
2022-12-04 15:35:14,3.80859375,34.2
2022-12-04 15:35:44,3.662109375,34.0
2022-12-04 15:36:14,3.515625,33.9
2022-12-04 15:36:44,3.369140625,33.8
2022-12-04 15:37:14,3.515625,34.0
2022-12-04 15:37:44,3.369140625,33.7
2022-12-04 15:38:14,3.64990234375,33.7
2022-12-04 15:38:44,3.7841796875,33.5
2022-12-04 15:39:14,3.6376953125,33.7
2022-12-04 15:39:44,3.4912109375,33.7
2022-12-04 15:40:14,3.3447265625,33.7
2022-12-04 15:40:44,3.3447265625,33.8
2022-12-04 15:41:14,3.1982421875,34.0
2022-12-04 15:41:44,3.0517578125,34.1
2022-12-04 15:42:14,3.47900390625,33.7
2022-12-04 15:42:44,3.47900390625,33.8
2022-12-04 15:43:14,3.33251953125,33.8
2022-12-04 15:43:44,3.18603515625,33.7
2022-12-04 15:44:14,3.03955078125,33.7
2022-12-04 15:44:44,2.89306640625,33.7
2022-12-04 15:45:14,2.74658203125,33.8
2022-12-04 15:45:44,2.60009765625,33.7
2022-12-04 15:46:14,2.89306640625,33.8
2022-12-04 15:46:44,3.4423828125,33.8
2022-12-04 15:47:14,3.7353515625,34.2
2022-12-04 15:47:44,3.7353515625,33.8
2022-12-04 15:48:14,3.5888671875,33.9
2022-12-04 15:48:44,3.4423828125,33.8
2022-12-04 15:49:14,3.2958984375,33.6
2022-12-04 15:49:44,3.1494140625,33.7
2022-12-04 15:50:14,3.0029296875,33.7
2022-12-04 15:50:44,2.8564453125,33.8
2022-12-04 15:51:14,2.7099609375,33.7
2022-12-04 15:51:44,2.5634765625,33.8
2022-12-04 15:52:15,2.4169921875,33.6
2022-12-04 15:52:45,2.4169921875,33.7
2022-12-04 15:53:15,6.201171875,34.2
2022-12-04 15:53:45,5.9814453125,34.1
2022-12-04 15:54:15,6.04248046875,33.8
2022-12-04 15:54:45,5.82275390625,33.9
2022-12-04 15:55:15,5.60302734375,33.7
2022-12-04 15:55:45,5.6640625,33.8
2022-12-04 15:56:15,5.4443359375,33.6
2022-12-04 15:56:45,5.224609375,33.7
2022-12-04 15:57:15,5.0048828125,33.8
2022-12-04 15:57:45,4.78515625,33.8
2022-12-04 15:58:15,4.7119140625,33.6
2022-12-04 15:58:45,5.0537109375,33.7
2022-12-04 15:59:15,5.67626953125,34.1
2022-12-04 15:59:45,5.60302734375,34.0
2022-12-04 16:00:15,5.38330078125,33.8
2022-12-04 16:00:45,5.16357421875,33.9
2022-12-04 16:01:15,5.09033203125,33.9
2022-12-04 16:01:45,4.87060546875,33.9
2022-12-04 16:02:15,4.65087890625,33.9
2022-12-04 16:02:45,4.74853515625,33.6
2022-12-04 16:03:15,4.52880859375,33.6
2022-12-04 16:03:45,4.50439453125,33.8
2022-12-04 16:04:15,4.35791015625,33.8
2022-12-04 16:04:45,4.21142578125,33.7
2022-12-04 16:05:15,5.55419921875,34.2
2022-12-04 16:05:45,5.33447265625,34.0
2022-12-04 16:06:15,5.11474609375,33.9
2022-12-04 16:06:45,4.89501953125,33.9
2022-12-04 16:07:15,4.67529296875,34.0
2022-12-04 16:07:45,4.47998046875,33.6
2022-12-04 16:08:15,4.33349609375,33.9
2022-12-04 16:08:45,4.541015625,33.9
2022-12-04 16:09:15,4.5166015625,34.0
2022-12-04 16:09:45,4.6142578125,33.8
2022-12-04 16:10:15,4.58984375,33.7
2022-12-04 16:10:45,4.4189453125,33.9
2022-12-04 16:11:15,4.5654296875,34.0
2022-12-04 16:11:45,4.40673828125,33.9
2022-12-04 16:12:15,4.26025390625,33.7
2022-12-04 16:12:46,4.26025390625,33.9
2022-12-04 16:13:16,4.26025390625,33.8
2022-12-04 16:13:46,4.11376953125,33.8
2022-12-04 16:14:16,4.38232421875,33.6
2022-12-04 16:14:46,4.38232421875,33.6
2022-12-04 16:15:16,4.23583984375,33.8
2022-12-04 16:15:46,4.08935546875,33.6
2022-12-04 16:16:16,4.08935546875,33.7
2022-12-04 16:16:46,3.94287109375,33.9
2022-12-04 16:17:16,4.2236328125,34.4
2022-12-04 16:17:46,4.0771484375,34.1
2022-12-04 16:18:16,3.9306640625,33.9
2022-12-04 16:18:46,3.9306640625,33.7
2022-12-04 16:19:16,4.47998046875,33.8
2022-12-04 16:19:46,4.57763671875,33.6
2022-12-04 16:20:16,4.4189453125,33.9
2022-12-04 16:20:46,4.2724609375,33.7
2022-12-04 16:21:16,4.1259765625,33.7
2022-12-04 16:21:46,3.9794921875,33.8
2022-12-04 16:22:16,3.8330078125,33.6
2022-12-04 16:22:46,3.8330078125,33.9
2022-12-04 16:23:16,4.11376953125,34.2
2022-12-04 16:23:46,4.11376953125,34.0
2022-12-04 16:24:16,3.96728515625,33.8
2022-12-04 16:24:46,3.96728515625,33.7
2022-12-04 16:25:16,3.82080078125,33.8
2022-12-04 16:25:46,3.67431640625,33.9
2022-12-04 16:26:16,3.52783203125,33.8
2022-12-04 16:26:46,3.38134765625,33.8
2022-12-04 16:27:16,3.23486328125,33.5
2022-12-04 16:27:46,3.08837890625,33.6
2022-12-04 16:28:16,2.94189453125,33.4
2022-12-04 16:28:46,2.94189453125,33.8
2022-12-04 16:29:16,3.369140625,34.0
2022-12-04 16:29:46,3.22265625,33.9
2022-12-04 16:30:16,3.35693359375,33.8
2022-12-04 16:30:46,3.35693359375,33.6
2022-12-04 16:31:16,3.21044921875,33.9
2022-12-04 16:31:46,3.06396484375,33.7
2022-12-04 16:32:16,3.06396484375,33.8
2022-12-04 16:32:46,2.91748046875,33.9
2022-12-04 16:33:16,2.77099609375,33.8
2022-12-04 16:33:46,2.77099609375,33.8
2022-12-04 16:34:17,3.03955078125,33.7
2022-12-04 16:34:47,3.33251953125,33.7
2022-12-04 16:35:17,4.82177734375,34.2
2022-12-04 16:35:47,4.60205078125,34.3
2022-12-04 16:36:17,4.55322265625,33.9
2022-12-04 16:36:47,4.39453125,33.9
2022-12-04 16:37:17,4.39453125,33.7
2022-12-04 16:37:47,4.248046875,33.5
2022-12-04 16:38:17,4.1015625,33.9
2022-12-04 16:38:47,3.955078125,33.8
2022-12-04 16:39:17,3.80859375,33.8
2022-12-04 16:39:47,3.94287109375,33.7
2022-12-04 16:40:17,3.79638671875,33.7
2022-12-04 16:40:47,3.9306640625,33.7
2022-12-04 16:41:17,6.4697265625,34.2
2022-12-04 16:41:47,6.25,34.3
2022-12-04 16:42:17,6.0302734375,34.0
2022-12-04 16:42:47,5.95703125,33.9
2022-12-04 16:43:17,5.7373046875,33.8
2022-12-04 16:43:47,5.517578125,33.7
2022-12-04 16:44:17,5.2978515625,33.9
2022-12-04 16:44:47,5.224609375,33.5
2022-12-04 16:45:17,5.2978515625,33.9
2022-12-04 16:45:47,5.224609375,33.9
2022-12-04 16:46:17,5.1513671875,33.9
2022-12-04 16:46:47,5.078125,33.7
2022-12-04 16:47:17,5.6884765625,34.2
2022-12-04 16:47:47,5.615234375,34.0
2022-12-04 16:48:17,5.3955078125,33.8
2022-12-04 16:48:47,5.17578125,34.0
2022-12-04 16:49:17,4.9560546875,33.7
2022-12-04 16:49:47,4.736328125,33.6
2022-12-04 16:50:17,4.8095703125,33.6
2022-12-04 16:50:47,4.87060546875,33.8
2022-12-04 16:51:17,4.65087890625,33.9
2022-12-04 16:51:47,4.4677734375,33.7
2022-12-04 16:52:17,4.4677734375,33.7
2022-12-04 16:52:47,4.3212890625,33.7
2022-12-04 16:53:17,4.6142578125,34.2
2022-12-04 16:53:47,4.443359375,34.0
2022-12-04 16:54:17,4.443359375,34.0
2022-12-04 16:54:47,4.296875,33.9
2022-12-04 16:55:17,4.57763671875,33.9
2022-12-04 16:55:47,4.541015625,33.9
2022-12-04 16:56:17,4.39453125,33.8
